日期,时间,气温℃,地面风速m/s,
2021/12/20,11:00:00,9.03536377,NaN,
2021/12/20,12:00:00,10.19301758,NaN,
2021/12/20,13:00:00,10.84395752,NaN,
2021/12/20,14:00:00,11.24544678,NaN,
2021/12/20,15:00:00,10.63411865,NaN,
2021/12/20,16:00:00,10.16964111,NaN,
2021/12/20,17:00:00,9.238702393,NaN,
2021/12/20,18:00:00,9.134088135,NaN,
2021/12/20,19:00:00,8.800836182,NaN,
2021/12/20,20:00:00,8.309716797,NaN,
2021/12/20,21:00:00,7.443078613,NaN,
2021/12/20,22:00:00,6.961694336,NaN,
2021/12/20,23:00:00,6.711572266,NaN,
2021/12/21,0:00:00,5.794946289,NaN,
2021/12/21,1:00:00,5.325891113,NaN,
2021/12/21,2:00:00,5.044610596,NaN,
2021/12/21,3:00:00,4.697686768,NaN,
2021/12/21,4:00:00,4.612573242,NaN,
2021/12/21,5:00:00,4.74251709,NaN,
2021/12/21,6:00:00,4.509301758,NaN,
2021/12/21,7:00:00,4.571008301,NaN,
2021/12/21,8:00:00,4.87633667,NaN,
2021/12/21,9:00:00,7.336541748,NaN,
2021/12/21,10:00:00,8.005670166,NaN,
2021/12/21,11:00:00,8.474725342,NaN,
2021/12/21,12:00:00,9.286767578,NaN,
2021/12/21,13:00:00,9.488793945,NaN,
2021/12/21,14:00:00,9.538171387,NaN,
2021/12/21,15:00:00,8.967156982,NaN,
2021/12/21,16:00:00,8.86385498,NaN,
2021/12/21,17:00:00,8.181726074,NaN,
2021/12/21,18:00:00,8.297357178,NaN,
2021/12/21,19:00:00,8.319451904,NaN,
2021/12/21,20:00:00,8.206414795,NaN,
2021/12/21,21:00:00,7.807519531,NaN,
2021/12/21,22:00:00,7.589898682,NaN,
2021/12/21,23:00:00,7.59899292,NaN,
2021/12/22,0:00:00,7.359918213,NaN,
2021/12/22,1:00:00,7.433984375,NaN,
2021/12/22,2:00:00,7.51583252,NaN,
2021/12/22,3:00:00,7.375512695,NaN,
2021/12/22,4:00:00,7.387872314,NaN,
2021/12/22,5:00:00,7.956292725,NaN,
2021/12/22,6:00:00,8.314263916,NaN,
2021/12/22,7:00:00,8.502648926,NaN,
2021/12/22,8:00:00,8.853448486,NaN,
2021/12/22,9:00:00,10.42427979,NaN,
2021/12/22,10:00:00,10.61397705,NaN,
2021/12/22,11:00:00,10.53212891,NaN,
2021/12/22,12:00:00,10.8673645,NaN,
2021/12/22,13:00:00,10.85369263,NaN,
2021/12/22,14:00:00,10.82253418,NaN,
2021/12/22,15:00:00,10.27486572,NaN,
2021/12/22,16:00:00,10.08779297,NaN,
2021/12/22,17:00:00,8.979486084,NaN,
2021/12/22,18:00:00,8.941156006,NaN,
2021/12/22,19:00:00,8.772912598,NaN,
2021/12/22,20:00:00,8.743676758,NaN,
2021/12/22,21:00:00,8.325280762,NaN,
2021/12/22,22:00:00,8.044641113,NaN,
2021/12/22,23:00:00,7.556115723,NaN,
2021/12/23,0:00:00,6.930505371,NaN,
2021/12/23,1:00:00,6.473809814,NaN,
2021/12/23,2:00:00,6.173028564,NaN,
2021/12/23,3:00:00,5.941766357,NaN,
2021/12/23,4:00:00,5.850152588,NaN,
2021/12/23,5:00:00,5.643579102,NaN,
2021/12/23,6:00:00,5.685144043,NaN,
2021/12/23,7:00:00,5.737756348,NaN,
2021/12/23,8:00:00,5.872247314,NaN,
2021/12/23,9:00:00,7.027947998,NaN,
2021/12/23,10:00:00,7.582116699,NaN,
2021/12/23,11:00:00,8.160272217,NaN,
2021/12/23,12:00:00,8.854760742,NaN,
2021/12/23,13:00:00,9.209466553,NaN,
2021/12/23,14:00:00,9.376428223,NaN,
2021/12/23,15:00:00,9.29909668,NaN,
2021/12/23,16:00:00,9.246484375,NaN,
2021/12/23,17:00:00,7.975152588,NaN,
2021/12/23,18:00:00,7.719171143,NaN,
2021/12/23,19:00:00,7.443078613,NaN,
2021/12/23,20:00:00,7.194909668,NaN,
2021/12/23,21:00:00,6.507592773,NaN,
2021/12/23,22:00:00,5.989190674,NaN,
2021/12/23,23:00:00,5.364221191,NaN,
2021/12/24,0:00:00,4.433282471,NaN,
2021/12/24,1:00:00,3.732965088,NaN,
2021/12/24,2:00:00,3.069024658,NaN,
2021/12/24,3:00:00,2.084832764,NaN,
2021/12/24,4:00:00,1.246118164,NaN,
2021/12/24,5:00:00,0.545800781,NaN,
2021/12/24,6:00:00,0.020898438,NaN,
2021/12/24,7:00:00,-0.378637695,NaN,
2021/12/24,8:00:00,-0.721655273,NaN,
2021/12/24,9:00:00,-1.070501709,NaN,
2021/12/24,10:00:00,-1.154943848,NaN,
2021/12/24,11:00:00,-1.243292236,NaN,
2021/12/24,12:00:00,-1.434301758,NaN,
2021/12/24,13:00:00,-1.326452637,NaN,
2021/12/24,14:00:00,-1.429754639,NaN,
2021/12/24,15:00:00,-2.087194824,NaN,
2021/12/24,16:00:00,-2.580908203,NaN,
2021/12/24,17:00:00,-3.061010742,NaN,
2021/12/24,18:00:00,-3.24161377,NaN,
2021/12/24,19:00:00,-3.34229126,NaN,
2021/12/24,20:00:00,-3.445593262,NaN,
2021/12/24,21:00:00,-3.678808594,NaN,
2021/12/24,22:00:00,-3.752874756,NaN,
2021/12/24,23:00:00,-3.812658691,NaN,
2021/12/25,0:00:00,-4.041326904,NaN,
2021/12/25,1:00:00,-4.00559082,NaN,
2021/12/25,2:00:00,-4.024420166,NaN,
2021/12/25,3:00:00,-4.161505127,NaN,
2021/12/25,4:00:00,-4.160192871,NaN,
2021/12/25,5:00:00,-4.266729736,NaN,
2021/12/25,6:00:00,-4.229711914,NaN,
2021/12/25,7:00:00,-4.210882568,NaN,
2021/12/25,8:00:00,-4.11862793,NaN,
2021/12/25,9:00:00,-3.332556152,NaN,
2021/12/25,10:00:00,-2.9362854,NaN,
2021/12/25,11:00:00,-2.456182861,NaN,
2021/12/25,12:00:00,-2.120977783,NaN,
2021/12/25,13:00:00,-1.987158203,NaN,
2021/12/25,14:00:00,-2.091741943,NaN,
2021/12/25,15:00:00,-2.76932373,NaN,
2021/12/25,16:00:00,-3.283178711,NaN,
2021/12/25,17:00:00,-4.156958008,NaN,
2021/12/25,18:00:00,-4.544134521,NaN,
2021/12/25,19:00:00,-4.760473633,NaN,
2021/12/25,20:00:00,-4.828039551,NaN,
2021/12/25,21:00:00,-4.990454102,NaN,
2021/12/25,22:00:00,-5.050878906,NaN,
2021/12/25,23:00:00,-5.215887451,NaN,
2021/12/26,0:00:00,-5.516668701,NaN,
2021/12/26,1:00:00,-5.63425293,NaN,
2021/12/26,2:00:00,-5.836279297,NaN,
2021/12/26,3:00:00,-6.024694824,NaN,
2021/12/26,4:00:00,-6.064306641,NaN,
2021/12/26,5:00:00,-6.294287109,NaN,
2021/12/26,6:00:00,-6.203344727,NaN,
2021/12/26,7:00:00,-6.025976562,NaN,
2021/12/26,8:00:00,-5.720648193,NaN,
2021/12/26,9:00:00,-4.521398926,NaN,
2021/12/26,10:00:00,-4.070562744,NaN,
2021/12/26,11:00:00,-3.579412842,NaN,
2021/12/26,12:00:00,-2.780371094,NaN,
2021/12/26,13:00:00,-2.368475342,NaN,
2021/12/26,14:00:00,-2.132025146,NaN,
2021/12/26,15:00:00,-2.230749512,NaN,
2021/12/26,16:00:00,-2.263250732,NaN,
2021/12/26,17:00:00,-2.703039551,NaN,
2021/12/26,18:00:00,-2.760229492,NaN,
2021/12/26,19:00:00,-2.781652832,NaN,
2021/12/26,20:00:00,-2.753729248,NaN,
2021/12/26,21:00:00,-2.909643555,NaN,
2021/12/26,22:00:00,-2.962255859,NaN,
2021/12/26,23:00:00,-2.979162598,NaN,
2021/12/27,0:00:00,-3.023962402,NaN,
2021/12/27,1:00:00,-3.005773926,NaN,
2021/12/27,2:00:00,-2.909643555,NaN,
2021/12/27,3:00:00,-2.988897705,NaN,
2021/12/27,4:00:00,-2.865454102,NaN,
2021/12/27,5:00:00,-2.496466064,NaN,
2021/12/27,6:00:00,-2.30612793,NaN,
2021/12/27,7:00:00,-1.942327881,NaN,
2021/12/27,8:00:00,-1.364782715,NaN,
2021/12/27,9:00:00,0.573754883,NaN,
2021/12/27,10:00:00,1.434533691,NaN,
2021/12/27,11:00:00,2.127709961,NaN,
2021/12/27,12:00:00,3.36071167,NaN,
2021/12/27,13:00:00,3.86550293,NaN,
2021/12/27,14:00:00,4.233178711,NaN,
2021/12/27,15:00:00,3.805078125,NaN,
2021/12/27,16:00:00,3.597192383,NaN,
2021/12/27,17:00:00,3.115808105,NaN,
2021/12/27,18:00:00,3.163232422,NaN,
2021/12/27,19:00:00,2.845544434,NaN,
2021/12/27,20:00:00,2.43303833,NaN,
2021/12/27,21:00:00,1.830163574,NaN,
2021/12/27,22:00:00,1.572259521,NaN,
2021/12/27,23:00:00,1.461175537,NaN,
2021/12/28,0:00:00,1.170770264,NaN,
2021/12/28,1:00:00,1.118157959,NaN,
2021/12/28,2:00:00,0.851159668,NaN,
2021/12/28,3:00:00,0.51204834,NaN,
2021/12/28,4:00:00,0.516595459,NaN,
2021/12/28,5:00:00,0.74654541,NaN,
2021/12/28,6:00:00,0.899224854,NaN,
2021/12/28,7:00:00,1.133752441,NaN,
2021/12/28,8:00:00,1.531976318,NaN,
2021/12/28,9:00:00,3.323693848,NaN,
2021/12/28,10:00:00,3.598474121,NaN,
2021/12/28,11:00:00,3.794671631,NaN,
2021/12/28,12:00:00,4.285150146,NaN,
2021/12/28,13:00:00,4.40859375,NaN,
2021/12/28,14:00:00,4.448876953,NaN,
2021/12/28,15:00:00,4.089624023,NaN,
2021/12/28,16:00:00,4.482659912,NaN,
2021/12/28,17:00:00,4.268273926,NaN,
2021/12/28,18:00:00,4.12923584,NaN,
2021/12/28,19:00:00,3.985681152,NaN,
2021/12/28,20:00:00,3.83626709,NaN,
2021/12/28,21:00:00,3.404260254,NaN,
2021/12/28,22:00:00,3.124902344,NaN,
2021/12/28,23:00:00,2.911828613,NaN,
2021/12/29,0:00:00,2.494744873,NaN,
2021/12/29,1:00:00,2.286859131,NaN,
2021/12/29,2:00:00,2.054925537,NaN,
2021/12/29,3:00:00,1.633966064,NaN,
2021/12/29,4:00:00,1.357873535,NaN,
2021/12/29,5:00:00,1.354608154,NaN,
2021/12/29,6:00:00,1.187677002,NaN,
2021/12/29,7:00:00,1.079827881,NaN,
2021/12/29,8:00:00,0.991479492,NaN,
2021/12/29,9:00:00,2.101708984,NaN,
2021/12/29,10:00:00,2.648065186,NaN,
2021/12/29,11:00:00,3.373071289,NaN,
2021/12/29,12:00:00,4.361169434,NaN,
2021/12/29,13:00:00,4.623620605,NaN,
2021/12/29,14:00:00,4.519677734,NaN,
2021/12/29,15:00:00,3.642022705,NaN,
2021/12/29,16:00:00,3.228204346,NaN,
2021/12/29,17:00:00,1.913323975,NaN,
2021/12/29,18:00:00,1.354608154,NaN,
2021/12/29,19:00:00,0.821923828,NaN,
2021/12/29,20:00:00,0.547113037,NaN,
2021/12/29,21:00:00,0.073510742,NaN,
2021/12/29,22:00:00,-0.187628174,NaN,
2021/12/29,23:00:00,-0.327947998,NaN,
2021/12/30,0:00:00,-0.630041504,NaN,
2021/12/30,1:00:00,-0.554693604,NaN,
2021/12/30,2:00:00,-0.375372314,NaN,
2021/12/30,3:00:00,-0.395513916,NaN,
2021/12/30,4:00:00,-0.136297607,NaN,
2021/12/30,5:00:00,0.690698242,NaN,
2021/12/30,6:00:00,1.175317383,NaN,
2021/12/30,7:00:00,1.504052734,NaN,
2021/12/30,8:00:00,1.917871094,NaN,
2021/12/30,9:00:00,3.816125488,NaN,
2021/12/30,10:00:00,4.194207764,NaN,
2021/12/30,11:00:00,4.29619751,NaN,
2021/12/30,12:00:00,4.891931152,NaN,
2021/12/30,13:00:00,4.878289795,NaN,
2021/12/30,14:00:00,4.760705566,NaN,
2021/12/30,15:00:00,4.072076416,NaN,
2021/12/30,16:00:00,3.588098145,NaN,
2021/12/30,17:00:00,2.850091553,NaN,
2021/12/30,18:00:00,2.521386719,NaN,
2021/12/30,19:00:00,2.192651367,NaN,
2021/12/30,20:00:00,1.902276611,NaN,
2021/12/30,21:00:00,1.354608154,NaN,
2021/12/30,22:00:00,1.663201904,NaN,
2021/12/30,23:00:00,1.322137451,NaN,
2021/12/31,0:00:00,0.811517334,NaN,
2021/12/31,1:00:00,0.825158691,NaN,
2021/12/31,2:00:00,0.726403809,NaN,
2021/12/31,3:00:00,0.329492188,NaN,
2021/12/31,4:00:00,0.183312988,NaN,
2021/12/31,5:00:00,0.599725342,NaN,
2021/12/31,6:00:00,0.39574585,NaN,
2021/12/31,7:00:00,0.667932129,NaN,
2021/12/31,8:00:00,0.862176514,NaN,
2021/12/31,9:00:00,3.055383301,NaN,
2021/12/31,10:00:00,3.434777832,NaN,
2021/12/31,11:00:00,3.774530029,NaN,
2021/12/31,12:00:00,4.555413818,NaN,
2021/12/31,13:00:00,4.879571533,NaN,
2021/12/31,14:00:00,5.073815918,NaN,
2021/12/31,15:00:00,4.502801514,NaN,
2021/12/31,16:00:00,4.728204346,NaN,
2021/12/31,17:00:00,4.839318848,NaN,
2021/12/31,18:00:00,4.917901611,NaN,
2021/12/31,19:00:00,5.040063477,NaN,
2021/12/31,20:00:00,5.197259521,NaN,
2021/12/31,21:00:00,5.114099121,NaN,
2021/12/31,22:00:00,5.115411377,NaN,
2021/12/31,23:00:00,5.251824951,NaN,
2022/1/1,0:00:00,5.236230469,NaN,
2022/1/1,1:00:00,5.316156006,NaN,
2022/1/1,2:00:00,5.325891113,NaN,
2022/1/1,3:00:00,5.088128662,NaN,
2022/1/1,4:00:00,4.921166992,NaN,
2022/1/1,5:00:00,4.989373779,NaN,
2022/1/1,6:00:00,4.949090576,NaN,
2022/1/1,7:00:00,4.930566406,NaN,
2022/1/1,8:00:00,5.02489624,NaN,
2022/1/1,9:00:00,6.427331543,NaN,
2022/1/1,10:00:00,6.507806396,NaN,
2022/1/1,11:00:00,6.491693115,NaN,
2022/1/1,12:00:00,6.803613281,NaN,
2022/1/1,13:00:00,6.865197754,NaN,
2022/1/1,14:00:00,6.8918396,NaN,
2022/1/1,15:00:00,6.502801514,NaN,
2022/1/1,16:00:00,6.605462646,NaN,
2022/1/1,17:00:00,5.509393311,NaN,
2022/1/1,18:00:00,5.547692871,NaN,
2022/1/1,19:00:00,5.432244873,NaN,
2022/1/1,20:00:00,5.301843262,NaN,
2022/1/1,21:00:00,4.747979736,NaN,
2022/1/1,22:00:00,3.93215332,NaN,
2022/1/1,23:00:00,2.958154297,NaN,
2022/1/2,0:00:00,2.348809814,NaN,
2022/1/2,1:00:00,2.100183105,NaN,
2022/1/2,2:00:00,1.867089844,NaN,
2022/1/2,3:00:00,1.533532715,NaN,
2022/1/2,4:00:00,1.402581787,NaN,
2022/1/2,5:00:00,1.050164795,NaN,
2022/1/2,6:00:00,0.787103271,NaN,
2022/1/2,7:00:00,0.563989258,NaN,
2022/1/2,8:00:00,0.601739502,NaN,
2022/1/2,9:00:00,1.569055176,NaN,
2022/1/2,10:00:00,1.796594238,NaN,
2022/1/2,11:00:00,2.049127197,NaN,
2022/1/2,12:00:00,2.692346191,NaN,
2022/1/2,13:00:00,3.00423584,NaN,
2022/1/2,14:00:00,3.289483643,NaN,
2022/1/2,15:00:00,2.927636719,NaN,
2022/1/2,16:00:00,3.362756348,NaN,
2022/1/2,17:00:00,2.142358398,NaN,
2022/1/2,18:00:00,1.804376221,NaN,
2022/1/2,19:00:00,1.582940674,NaN,
2022/1/2,20:00:00,1.717248535,NaN,
2022/1/2,21:00:00,1.474176025,NaN,
2022/1/2,22:00:00,1.525231934,NaN,
2022/1/2,23:00:00,1.655084229,NaN,
2022/1/3,0:00:00,1.889825439,NaN,
2022/1/3,1:00:00,2.097406006,NaN,
2022/1/3,2:00:00,2.457025146,NaN,
2022/1/3,3:00:00,2.670678711,NaN,
2022/1/3,4:00:00,2.907678223,NaN,
2022/1/3,5:00:00,3.149072266,NaN,
2022/1/3,6:00:00,3.010339355,NaN,
2022/1/3,7:00:00,3.120782471,NaN,
2022/1/3,8:00:00,3.287835693,NaN,
2022/1/3,9:00:00,5.020471191,NaN,
2022/1/3,10:00:00,5.406732178,NaN,
2022/1/3,11:00:00,5.719171143,NaN,
2022/1/3,12:00:00,6.352410889,NaN,
2022/1/3,13:00:00,6.616571045,NaN,
2022/1/3,14:00:00,6.880731201,NaN,
2022/1/3,15:00:00,6.36184082,NaN,
2022/1/3,16:00:00,5.985009766,NaN,
2022/1/3,17:00:00,5.294061279,NaN,
2022/1/3,18:00:00,4.62142334,NaN,
2022/1/3,19:00:00,3.716271973,NaN,
2022/1/3,20:00:00,2.94262085,NaN,
2022/1/3,21:00:00,1.995294189,NaN,
2022/1/3,22:00:00,1.807702637,NaN,
2022/1/3,23:00:00,1.594598389,NaN,
2022/1/4,0:00:00,1.100671387,NaN,
2022/1/4,1:00:00,0.975793457,NaN,
2022/1/4,2:00:00,0.780450439,NaN,
2022/1/4,3:00:00,0.639489746,NaN,
2022/1/4,4:00:00,0.728814697,NaN,
2022/1/4,5:00:00,1.050714111,NaN,
2022/1/4,6:00:00,1.29934082,NaN,
2022/1/4,7:00:00,1.579614258,NaN,
2022/1/4,8:00:00,2.020257568,NaN,
2022/1/4,9:00:00,3.489282227,NaN,
2022/1/4,10:00:00,3.757897949,NaN,
2022/1/4,11:00:00,3.814508057,NaN,
2022/1/4,12:00:00,4.088098145,NaN,
2022/1/4,13:00:00,4.083093262,NaN,
2022/1/4,14:00:00,4.086450195,NaN,
2022/1/4,15:00:00,3.879418945,NaN,
2022/1/4,16:00:00,3.948815918,NaN,
2022/1/4,17:00:00,3.887200928,NaN,
2022/1/4,18:00:00,3.752893066,NaN,
2022/1/4,19:00:00,3.667993164,NaN,
2022/1/4,20:00:00,3.680200195,NaN,
2022/1/4,21:00:00,3.455987549,NaN,
2022/1/4,22:00:00,3.301141357,NaN,
2022/1/4,23:00:00,3.130761719,NaN,
2022/1/5,0:00:00,2.964837646,NaN,
2022/1/5,1:00:00,2.813317871,NaN,
2022/1/5,2:00:00,2.685113525,NaN,
2022/1/5,3:00:00,2.543054199,NaN,
2022/1/5,4:00:00,2.49755249,NaN,
2022/1/5,5:00:00,2.421502686,NaN,
2022/1/5,6:00:00,2.454797363,NaN,
2022/1/5,7:00:00,2.419854736,NaN,
2022/1/5,8:00:00,2.550805664,NaN,
2022/1/5,9:00:00,3.101922607,NaN,
2022/1/5,10:00:00,3.12911377,NaN,
2022/1/5,11:00:00,3.187921143,NaN,
2022/1/5,12:00:00,3.398828125,NaN,
2022/1/5,13:00:00,3.454858398,NaN,
2022/1/5,14:00:00,3.507592773,NaN,
2022/1/5,15:00:00,3.432672119,NaN,
2022/1/5,16:00:00,3.073052979,NaN,
2022/1/5,17:00:00,2.907098389,NaN,
2022/1/5,18:00:00,2.683465576,NaN,
2022/1/5,19:00:00,2.58135376,NaN,
2022/1/5,20:00:00,2.494775391,NaN,
2022/1/5,21:00:00,2.074639893,NaN,
2022/1/5,22:00:00,1.750543213,NaN,
2022/1/5,23:00:00,1.708917236,NaN,
2022/1/6,0:00:00,1.544641113,NaN,
2022/1/6,1:00:00,1.429772949,NaN,
2022/1/6,2:00:00,1.346520996,NaN,
2022/1/6,3:00:00,1.180566406,NaN,
2022/1/6,4:00:00,1.082910156,NaN,
2022/1/6,5:00:00,0.769891357,NaN,
2022/1/6,6:00:00,0.62947998,NaN,
2022/1/6,7:00:00,0.774346924,NaN,
2022/1/6,8:00:00,0.960809326,NaN,
2022/1/6,9:00:00,2.512536621,NaN,
2022/1/6,10:00:00,2.998132324,NaN,
2022/1/6,11:00:00,3.477075195,NaN,
2022/1/6,12:00:00,4.195214844,NaN,
2022/1/6,13:00:00,4.566491699,NaN,
2022/1/6,14:00:00,4.890588379,NaN,
2022/1/6,15:00:00,4.728540039,NaN,
2022/1/6,16:00:00,4.631433105,NaN,
2022/1/6,17:00:00,3.730126953,NaN,
2022/1/6,18:00:00,3.535913086,NaN,
2022/1/6,19:00:00,3.424890137,NaN,
2022/1/6,20:00:00,3.12911377,NaN,
2022/1/6,21:00:00,2.266107178,NaN,
2022/1/6,22:00:00,1.824914551,NaN,
2022/1/6,23:00:00,1.530755615,NaN,
2022/1/7,0:00:00,1.373712158,NaN,
2022/1/7,1:00:00,1.48470459,NaN,
2022/1/7,2:00:00,1.310449219,NaN,
2022/1/7,3:00:00,0.89586792,NaN,
2022/1/7,4:00:00,0.746575928,NaN,
2022/1/7,5:00:00,0.117791748,NaN,
2022/1/7,6:00:00,0.160546875,NaN,
2022/1/7,7:00:00,0.418054199,NaN,
2022/1/7,8:00:00,0.496850586,NaN,
2022/1/7,9:00:00,1.956445313,NaN,
2022/1/7,10:00:00,2.381555176,NaN,
2022/1/7,11:00:00,2.911004639,NaN,
2022/1/7,12:00:00,3.859460449,NaN,
2022/1/7,13:00:00,4.278466797,NaN,
2022/1/7,14:00:00,4.615899658,NaN,
2022/1/7,15:00:00,4.432733154,NaN,
2022/1/7,16:00:00,3.838372803,NaN,
2022/1/7,17:00:00,3.349420166,NaN,
2022/1/7,18:00:00,3.568078613,NaN,
2022/1/7,19:00:00,3.67019043,NaN,
2022/1/7,20:00:00,3.865014648,NaN,
2022/1/7,21:00:00,3.545343018,NaN,
2022/1/7,22:00:00,3.616937256,NaN,
2022/1/7,23:00:00,3.297265625,NaN,
2022/1/8,0:00:00,3.282281494,NaN,
2022/1/8,1:00:00,3.1440979,NaN,
2022/1/8,2:00:00,2.958734131,NaN,
2022/1/8,3:00:00,2.787805176,NaN,
2022/1/8,4:00:00,2.450372314,NaN,
2022/1/8,5:00:00,2.205072021,NaN,
2022/1/8,6:00:00,2.329949951,NaN,
2022/1/8,7:00:00,2.289971924,NaN,
2022/1/8,8:00:00,2.488671875,NaN,
2022/1/8,9:00:00,3.919946289,NaN,
2022/1/8,10:00:00,4.626428223,NaN,
2022/1/8,11:00:00,5.198602295,NaN,
2022/1/8,12:00:00,6.22310791,NaN,
2022/1/8,13:00:00,6.766412354,NaN,
2022/1/8,14:00:00,7.163232422,NaN,
2022/1/8,15:00:00,6.816918945,NaN,
2022/1/8,16:00:00,7.309747314,NaN,
2022/1/8,17:00:00,6.273614502,NaN,
2022/1/8,18:00:00,5.203057861,NaN,
2022/1/8,19:00:00,4.877282715,NaN,
2022/1/8,20:00:00,4.145806885,NaN,
2022/1/8,21:00:00,3.132989502,NaN,
2022/1/8,22:00:00,2.55803833,NaN,
2022/1/8,23:00:00,2.449243164,NaN,
2022/1/9,0:00:00,2.228936768,NaN,
